Ticker,Tot_Asset_M,Median_Mkt_Cap_M,Name,Domicile,Fund_Type,NAV,Expense_Ratio,Tot_Ret_1M,Tot_Ret_3M,Tot_Ret_6M,Tot_Ret_1Y,Tot_Ret_3Y,Mean_Ret_5Y_Ann,Sharpe_3Y,Std_Dev_1Y-M,Avg_Price_Cash_Flow,Back_Load,Beta_3Y,Front_Load,Avg_Dvd_Yield,History_Length,Ret_Vs_Idx_3Y,Alpha_3Y,Fund_Age_Months,Log_AUM,Is_Bottom_Quintile,Momentum_1M_3M,Momentum_3M_6M,Momentum_6M_1Y,Return_Rank_1M,Return_Rank_3M,Return_Rank_1Y,Momentum_Consistency,Return_Acceleration,Sharpe_1Y,Risk_Adjusted_Return,Downside_Risk_Proxy,Risk_Adjusted_AUM,Beta_Risk,Concentration_Risk,Risk_Efficiency,Expense_Efficiency,Expense_Rank,Size_Quintile,Is_Large_Fund,Is_Small_Fund,Is_Mature_Fund,Dividend_Rank,High_Dividend,Market_Cap_Rank,Large_Cap_Focus,PCF_Rank,Value_Score,Size_Return_Interaction,Size_Risk_Interaction,Age_Return_Interaction,Age_Risk_Interaction,Expense_Alpha_Interaction,Expense_Beta_Interaction,Risk_Return_Product,Beta_Alpha_Product,Tot_Ret_1Y_Percentile,Tot_Ret_1Y_Quintile_Q1,Tot_Ret_1Y_Quintile_Q2,Tot_Ret_1Y_Quintile_Q3,Tot_Ret_1Y_Quintile_Q4,Tot_Ret_1Y_Quintile_Q5,Sharpe_3Y_Percentile,Sharpe_3Y_Quintile_Q1,Sharpe_3Y_Quintile_Q2,Sharpe_3Y_Quintile_Q3,Sharpe_3Y_Quintile_Q4,Sharpe_3Y_Quintile_Q5,Alpha_3Y_Percentile,Alpha_3Y_Quintile_Q1,Alpha_3Y_Quintile_Q2,Alpha_3Y_Quintile_Q3,Alpha_3Y_Quintile_Q4,Alpha_3Y_Quintile_Q5,Expense_Ratio_Percentile,Expense_Ratio_Quintile_Q1,Expense_Ratio_Quintile_Q2,Expense_Ratio_Quintile_Q3,Expense_Ratio_Quintile_Q4,Expense_Ratio_Quintile_Q5,Tot_Asset_M_Percentile,Tot_Asset_M_Quintile_Q1,Tot_Asset_M_Quintile_Q2,Tot_Asset_M_Quintile_Q3,Tot_Asset_M_Quintile_Q4,Tot_Asset_M_Quintile_Q5,Fund_Age_Months_Percentile,Fund_Age_Months_Quintile_Q1,Fund_Age_Months_Quintile_Q2,Fund_Age_Months_Quintile_Q3,Fund_Age_Months_Quintile_Q4,Fund_Age_Months_Quintile_Q5,Std_Dev_1Y-M_Percentile,Std_Dev_1Y-M_Quintile_Q1,Std_Dev_1Y-M_Quintile_Q2,Std_Dev_1Y-M_Quintile_Q3,Std_Dev_1Y-M_Quintile_Q4,Std_Dev_1Y-M_Quintile_Q5,Performance_Composite,Alpha_Expense_Composite,Tot_Ret_1M_Trend_Strength,Tot_Ret_3M_Trend_Strength,Tot_Ret_6M_Trend_Strength,Tot_Ret_1Y_Trend_Strength,Short_Term_MA,Long_Term_MA,MA_Crossover,High_Vol_Regime,Low_Vol_Regime,Performance_Volatility,Performance_Range,Tot_Ret_1Y_ZScore,Tot_Ret_1Y_Outlier,Alpha_3Y_ZScore,Alpha_3Y_Outlier,Sharpe_3Y_ZScore,Sharpe_3Y_Outlier,Expense_Ratio_ZScore,Expense_Ratio_Outlier,Return_Skewness_Proxy,Return_Kurtosis_Proxy,Bull_Market_Performer,Bear_Market_Performer,High_Beta_Fund,Low_Beta_Fund,Positive_Alpha,Strong_Alpha,Low_Cost_Fund,High_Cost_Fund,Return_Momentum,Volatility_Risk,Return_Consistency,Age_Category
ITARBRG IN Equity,489.195,695321.125,ITI ARBITRAGE FUND - RG,India,Open-End Fund,13.081,0.93,0.512,1.623,3.369,6.815,20.512,4.708,-1.273,0.354,29.049500000000002,0.25,0.658,0.0,0.899,2176.0,-3.526,0.122,71.48488830486203,6.192761182992183,1,-1.111,-1.7460000000000002,-3.446,0.8444924406047516,0.6997840172786177,0.91792656587473,1.0,0.6350000000000002,19.251412429378533,19.251412429378533,0.2832,17.493675163998397,0.34199999999999997,0.0014361190032831474,0.34463275862619325,7.327956989247312,0.1285097192224622,1,0,1,1,0.5399568034557235,0,0.21382289416846653,0,0.5010799136069114,0.4989200863930886,42.20366746209173,2.192237458779233,487.16951379763475,25.305650459921157,0.11346,0.61194,2.41251,0.080276,91.792656587473,False,False,False,False,True,0.6479481641468683,True,False,False,False,False,53.131749460043196,False,False,True,False,False,12.85097192224622,True,False,False,False,False,1.2958963282937366,True,False,False,False,False,26.13390928725702,False,True,False,False,False,3.8876889848812093,True,False,False,False,False,37.10583153347733,63.33693304535636,1,1,1,1,1.0675,5.0920000000000005,0,0,1,2.7538590347607363,6.303000000000001,1.0845671571755369,0,-0.032668200425399016,0,-4.408730086065368,1,-1.3416453871352494,0,0.5919187607228483,-1.1249227272796258,1,0,0,1,1,0,1,0,1.0675,0.051944240645634625,2.7538590347607363,Old
ITCT200 IN Equity,381166.875,3313740.0,HDFC LARGE CAP FUND-RGLR GRW,India,Open-End Fund,1127.387,1.6,-0.872,-0.213,8.697,-3.245,55.659,22.759,0.9,12.634,20.49,1.0,0.927,0.0,0.922,10584.0,9.591,0.27,347.700394218134,12.85099255034427,0,-0.659,-8.909999999999998,11.942,0.42116630669546434,0.326133909287257,0.38660907127429806,0.25,8.251,-0.2568466044008232,-0.2568466044008232,18.951,1.0171752841675255,0.07299999999999995,0.00030168278658356315,0.02137090389316851,-2.0281249999999997,0.2937365010799136,5,1,0,1,0.5701943844492441,0,0.8272138228941684,1,0.16630669546436286,0.8336933045356372,-41.701470825867155,162.3594398810495,-1128.287779237845,4392.846780551906,0.43200000000000005,1.4832,-40.997330000000005,0.25029,38.66090712742981,False,True,False,False,False,56.2634989200864,False,False,True,False,False,72.57019438444925,False,False,False,True,False,29.373650107991363,False,True,False,False,False,96.32829373650108,False,False,False,False,True,94.81641468682506,False,False,False,False,True,13.390928725701945,True,False,False,False,False,49.22246220302376,71.98704103671706,-1,-1,1,-1,-0.5425,2.7259999999999995,0,0,1,5.234689253750727,11.942,-0.2461591371717719,0,0.47465321961993595,0,0.1498005051251834,0,-0.16652329699402954,0,0.9352220732648218,-0.7999192827954213,0,0,0,0,1,0,1,0,-0.5425,3.8933744221879816,5.234689253750727,Old
ITILTRG IN Equity,4200.093,292086.0,ITI ELSS TAX SAVER-RG,India,Open-End Fund,23.729,2.31,-2.047,-0.457,14.23,-5.606,71.784,21.805,1.041,20.146,109.137,0.0,1.059,0.0,0.641,2133.0,17.147,0.25,70.07227332457293,8.342861946883453,0,-1.59,-14.687000000000001,19.836,0.17926565874730022,0.28293736501079914,0.23974082073434125,0.25,13.097000000000001,-0.27826863893576886,-0.27826863893576886,30.219,0.4141200209839299,0.05899999999999994,0.0034119678183195373,0.012409411291368305,-2.4268398268398266,0.8909287257019438,1,0,1,1,0.15442764578833693,0,0.0734341252699784,0,0.9719222462203023,0.02807775377969768,-46.770084074228635,168.07529678191403,-392.82516425755585,1411.6760183968463,0.5775,2.44629,-112.93847600000001,0.26475,23.974082073434126,False,True,False,False,False,69.11447084233261,False,False,False,True,False,70.19438444924407,False,False,False,True,False,89.09287257019439,False,False,False,False,True,17.92656587473002,True,False,False,False,False,25.26997840172786,False,True,False,False,False,84.23326133909286,False,False,False,False,True,51.05831533477321,52.40820734341253,-1,-1,1,-1,-1.252,4.312,0,1,0,8.736047809698235,19.836,-0.5584697515807178,0,0.40609627096516093,0,0.4455910312907919,0,1.0787553358421884,0,0.941803419658655,-0.8033957805405256,0,1,1,0,1,0,0,1,-1.252,3.5936496610774173,8.736047809698235,Old
ITIMCRG IN Equity,12238.912,584815.375,ITI MID CAP FUND - RG,India,Open-End Fund,20.71,2.08,-0.938,0.449,14.552,-8.13,79.302,22.754,1.123,20.143,69.116,1.0,0.997,0.0,0.712,1631.0,-3.975,-0.06,53.580814717477004,9.412375663226577,0,-1.387,-14.103,22.682000000000002,0.39740820734341253,0.4449244060475162,0.13822894168466524,0.5,12.716,-0.4036141587648315,-0.4036141587648315,30.2145,0.4672777470363798,0.0030000000000000027,0.0017070224556670263,-0.002978702277228465,-3.9086538461538463,0.7462203023758099,2,0,0,0,0.25161987041036715,0,0.14254859611231102,0,0.9287257019438445,0.07127429805615548,-76.52261414203208,189.59348298437294,-435.6120236530881,1079.2783508541393,-0.1248,2.07376,-163.76259000000002,-0.05982,13.822894168466524,True,False,False,False,False,77.96976241900649,False,False,False,True,False,27.5377969762419,False,True,False,False,False,74.622030237581,False,False,False,True,False,34.98920086393088,False,True,False,False,False,17.062634989200866,True,False,False,False,False,84.01727861771057,False,False,False,False,True,52.31101511879049,26.88984881209503,-1,1,1,-1,-0.24449999999999997,3.2109999999999994,0,1,0,9.489273360835732,22.682000000000002,-0.8923418357688498,0,-0.6565364331838514,0,0.6176110535998696,0,0.6753552153459489,0,0.5983524760718067,-0.9310212861316942,0,1,1,0,0,0,0,1,-0.24449999999999997,2.477613776137761,9.489273360835732,Mature
ITIMULC IN Equity,12754.103,895681.625,ITI MULTI CAP FUND-REGULAR,India,Open-End Fund,23.267,2.04,-0.892,1.351,16.373,-5.829,69.323,20.85,1.019,19.684,39.262,1.0,1.064,0.0,0.712,2295.0,14.686,0.204,75.39421813403416,9.453608302740365,0,-2.243,-15.022000000000002,22.202,0.41252699784017277,0.6285097192224622,0.22462203023758098,0.5,12.779000000000002,-0.2961288356025198,-0.2961288356025198,29.526000000000003,0.4802686597204673,0.06400000000000006,0.001115223031362999,0.010363747200587406,-2.85735294117647,0.7203023758099352,2,0,0,1,0.25161987041036715,0,0.2894168466522678,0,0.7796976241900648,0.22030237580993517,-55.105082796673585,186.08482583114136,-439.4728975032851,1484.0597897503285,0.41616,2.17056,-114.738036,0.217056,22.4622030237581,False,True,False,False,False,67.170626349892,False,False,False,True,False,64.57883369330453,False,False,False,True,False,72.03023758099351,False,False,False,True,False,35.42116630669546,False,True,False,False,False,28.94168466522678,False,True,False,False,False,81.6414686825054,False,False,False,False,True,49.28725701943844,53.59611231101512,-1,1,1,-1,0.22949999999999998,5.272,0,1,0,9.563938044376211,22.202,-0.5879679587019354,0,0.2484152890591784,0,0.39943931798835647,0,0.6051986726509506,0,0.8118463480182164,-0.873370824338795,0,1,1,0,1,0,0,1,0.22949999999999998,3.376908560645051,9.563938044376211,Old
ITISCRD IN Equity,26798.109,231971.594,ITI SMALL CAP FUND-REG DIV,India,Open-End Fund,27.089,1.91,-2.3,1.898,17.379,-2.035,91.591,28.874,1.324,21.843,143.688,1.0,0.82,0.0,0.49,2016.0,6.556,0.44,66.22864651773982,10.196086604308002,0,-4.1979999999999995,-15.481000000000002,19.414,0.1490280777537797,0.7321814254859611,0.49676025917926564,0.5,11.283000000000001,-0.09316485830700912,-0.09316485830700912,32.7645,0.46678966257565835,0.18000000000000005,0.00429236879411144,0.020143753138239365,-1.0654450261780106,0.6015118790496761,3,0,0,1,0.06047516198704104,0,0.05399568034557235,0,0.9762419006479481,0.023758099352051865,-20.749036239766784,222.71311969789969,-134.77529566360053,1446.6323258869909,0.8403999999999999,1.5661999999999998,-44.450505,0.36079999999999995,49.676025917926566,False,False,True,False,False,93.08855291576674,False,False,False,False,True,86.60907127429806,False,False,False,False,True,60.15118790496761,False,False,True,False,False,51.61987041036718,False,False,True,False,False,23.110151187904968,False,True,False,False,False,92.22462203023758,False,False,False,False,True,75.72354211663067,72.58099352051836,-1,1,1,-1,-0.20099999999999996,7.672000000000001,0,1,0,9.296010416660831,19.679000000000002,-0.08610160077413337,0,1.0573872831855233,0,1.0392698887721203,0,0.3771899088922062,0,1.0164665642235213,-0.7921400066598419,0,0,0,0,1,1,0,0,-0.20099999999999996,10.733660933660932,9.296010416660831,Old
ITLRGRG IN Equity,5225.504,3241111.0,ITI LARGE CAP FUND - RG,India,Open-End Fund,17.279,2.36,-1.204,-1.314,9.706,-5.801,46.034,22.754,0.649,15.901,29.049500000000002,0.0,0.965,0.0,1.045,1701.0,-0.513,0.097,55.88042049934297,8.561306531511253,0,0.1100000000000001,-11.02,15.507,0.3304535637149028,0.09935205183585313,0.22894168466522677,0.25,11.129999999999999,-0.3648198226526634,-0.3648198226526634,23.8515,0.5384130888703302,0.03500000000000003,0.00030844101266119513,0.006100245263756842,-2.4580508474576273,0.9049676025917927,1,0,1,0,0.7224622030237581,1,0.7980561555075594,1,0.5010799136069114,0.4989200863930886,-49.664139189296776,136.13333515756042,-324.1623193166886,888.5545663600525,0.22891999999999998,2.2773999999999996,-92.241701,0.093605,22.894168466522675,False,True,False,False,False,25.917926565874733,False,True,False,False,False,46.00431965442765,False,False,True,False,False,90.49676025917927,False,False,False,False,True,19.43844492440605,True,False,False,False,False,18.142548596112313,True,False,False,False,False,51.40388768898488,False,False,True,False,False,24.70842332613391,35.053995680345565,-1,-1,1,-1,-1.259,1.9524999999999997,0,1,0,6.596799899698842,15.507,-0.5842641479423207,0,-0.11836438624386773,0,-0.3767485875526024,0,1.1664510142109359,0,0.7765172195991877,-0.8608934667897761,0,1,1,0,1,0,0,1,-1.259,2.7410791242889156,6.596799899698842,Mature
ITVALDG IN Equity,3306.15,528638.312,ITI VALUE FUND - DG,India,Open-End Fund,17.462,0.57,-2.472,-0.987,12.222,-8.526,72.538,22.754,1.147,17.657,29.049500000000002,1.0,1.038,0.0,0.934,1532.0,17.901,0.344,50.32851511169513,8.103539649402506,0,-1.4849999999999999,-13.209,20.747999999999998,0.12958963282937366,0.14038876889848811,0.12958963282937366,0.25,11.724,-0.48286798436880557,-0.48286798436880557,26.485500000000002,0.45894204252212073,0.038000000000000034,0.0018880809362597619,0.019482358260473263,-14.957894736842107,0.06479481641468683,1,0,1,0,0.591792656587473,0,0.1079913606911447,0,0.5010799136069114,0.4989200863930886,-69.09077905080576,143.08419958950006,-429.1009198423127,888.6505913272009,0.19607999999999998,0.59166,-150.543582,0.357072,12.958963282937367,True,False,False,False,False,80.77753779697623,False,False,False,False,True,81.74946004319654,False,False,False,False,True,6.479481641468683,True,False,False,False,False,14.038876889848812,True,False,False,False,False,14.038876889848812,True,False,False,False,False,68.46652267818575,False,False,False,True,False,53.650107991360684,85.28077753779696,-1,-1,1,-1,-1.7295,1.8479999999999999,0,1,0,8.739581812077738,20.747999999999998,-0.9447243022262586,0,0.7283139296426032,0,0.6679583772025264,0,-1.9730542713902337,0,0.6625811181469705,-0.915730561082261,0,1,1,0,1,1,1,0,-1.7295,2.070959418250059,8.739581812077738,Mature
IUSEFRG IN Equity,3479.887,1390051.0,BANDHAN US EQUITY FOF-RG,India,Open-End Fund,17.084,1.61,2.848,14.129,9.611,21.06,85.615,22.754,1.171,17.707,29.049500000000002,1.0,0.879,0.0,0.876,1465.0,-23.35,0.102,48.12746386333771,8.15475510097695,0,-11.280999999999999,4.517999999999999,-11.448999999999998,0.9740820734341252,0.980561555075594,0.980561555075594,1.0,-15.799,1.1893601400576042,1.1893601400576042,14.165600000000001,0.4605384930463412,0.121,0.0007188809037195617,0.005760433723521525,13.080745341614906,0.2991360691144708,1,0,1,0,0.5,0,0.5032397408207343,0,0.5010799136069114,0.4989200863930886,171.73914242657455,144.39624857299884,1013.5643889618921,852.1930026281209,0.16422,1.4151900000000002,372.90942,0.08965799999999999,98.0561555075594,False,False,False,False,True,82.28941684665226,False,False,False,False,True,46.868250539956804,False,False,True,False,False,29.913606911447083,False,True,False,False,False,15.334773218142548,True,False,False,False,False,11.879049676025918,True,False,False,False,False,68.89848812095032,False,False,False,True,False,88.5961123110151,53.83369330453563,1,1,1,1,8.4885,15.3355,0,1,0,7.660541538733843,18.212,2.968880881129554,1,-0.10122514908017402,0,0.7183057008051832,0,-0.14898416132027997,0,0.01678958674902933,-1.2183574180569388,1,0,0,0,1,0,1,0,8.4885,0.8407882241215575,7.660541538733843,Mature
JMARADG IN Equity,3189.348,1255730.0,JM ARBITRAGE ADVANTAGE-RG,India,Open-End Fund,32.869,1.08,0.429,1.423,2.897,6.207,21.074,5.011,-1.259,0.344,75.822,0.5,0.929,0.0,0.954,6978.0,21.074,0.1065,229.23784494086726,8.067571786173938,1,-0.994,-1.4739999999999998,-3.31,0.8034557235421166,0.6436285097192225,0.8704103671706264,1.0,0.47999999999999954,18.04360465116279,18.04360465116279,0.2752,23.452242882707875,0.07099999999999995,0.0007957158657786478,0.30959301425601704,5.747222222222222,0.2041036717062635,1,0,1,1,0.6187904967602592,0,0.43088552915766737,0,0.937365010799136,0.06263498920086397,50.07541807678163,2.7752446944438343,1422.879303547963,78.85781865965834,0.11502000000000001,1.0033200000000002,2.135208,0.0989385,87.04103671706264,False,False,False,False,True,0.8639308855291578,True,False,False,False,False,50.10799136069114,False,False,True,False,False,20.41036717062635,True,False,False,False,False,13.606911447084233,True,False,False,False,False,68.03455723542116,False,False,False,True,False,2.375809935205184,True,False,False,False,False,35.33477321814255,58.952483801295884,1,1,1,1,0.926,4.552,0,0,1,2.5245424667980267,5.778,1.004141552109616,0,-0.08579983563284962,0,-4.379360813963818,1,-1.0785583520290063,0,0.6484850263815948,-1.072903905730136,1,0,0,0,1,0,1,0,0.926,0.05542129853391332,2.5245424667980267,Old
JMBASIC IN Equity,10622.63,278163.406,JM BASIC FUND - RG,India,Open-End Fund,95.291,2.19,-2.806,-1.713,9.624,-12.761,88.183,28.362,1.266,17.464,26.274,1.0,1.03,0.0,0.867,10193.0,34.591,0.602,334.85545335085413,9.270741910087768,0,-1.093,-11.337,22.384999999999998,0.09935205183585313,0.06479481641468683,0.032397408207343416,0.25,10.244,-0.7307031607879065,-0.7307031607879065,26.195999999999998,0.5308487119090289,0.030000000000000027,0.003582131391533459,0.03447091156981739,-5.826940639269406,0.8174946004319654,2,0,0,1,0.4740820734341253,0,0.06911447084233262,0,0.37365010799136067,0.6263498920086393,-118.30393751463,161.90423671777276,-4273.09044021025,5847.915637319316,1.3183799999999999,2.2557,-222.85810399999997,0.62006,3.2397408207343417,True,False,False,False,False,88.55291576673866,False,False,False,False,True,93.30453563714903,False,False,False,False,True,81.74946004319654,False,False,False,False,True,31.533477321814257,False,True,False,False,False,93.52051835853132,False,False,False,False,True,66.73866090712744,False,False,False,True,False,54.42764578833693,70.78833693304536,-1,-1,1,-1,-2.2595,-1.5684999999999993,0,1,0,9.15821885885387,22.384999999999998,-1.5049256796179935,0,1.6126985672892007,0,0.9175971900656997,0,0.8682857077571937,0,0.12981710697658563,-1.0056706714839512,0,1,1,0,1,1,0,1,-2.2595,1.3685447848914662,9.15821885885387,Old
JMCO11G IN Equity,2844.71,1211295.0,JM FOCUSED F-RG,India,Open-End Fund,19.489,2.38,0.563,1.462,9.152,-7.258,67.056,21.523,0.956,16.417,20.939,1.0,0.947,0.0,0.662,6377.0,13.464,0.259,209.49408672798947,7.9532164081487196,0,-0.899,-7.6899999999999995,16.41,0.8488120950323974,0.652267818574514,0.17278617710583152,0.75,6.7909999999999995,-0.442102698422367,-0.442102698422367,24.625500000000002,0.4844500458856197,0.05300000000000005,0.0008248817325815911,0.01577632940502142,-3.0495798319327734,0.9211663066954644,1,0,1,1,0.18034557235421167,0,0.4244060475161987,0,0.19870410367170627,0.8012958963282937,-57.724444690343404,130.56795377257754,-1520.5080814717476,3439.2644218134033,0.61642,2.25386,-119.15458600000001,0.245273,17.278617710583152,True,False,False,False,False,62.20302375809935,False,False,False,True,False,71.2742980561555,False,False,False,True,False,92.11663066954644,False,False,False,False,True,11.447084233261338,True,False,False,False,False,60.69114470842333,False,False,False,True,False,57.2354211663067,False,False,True,False,False,44.23326133909287,52.257019438444914,1,1,1,-1,1.0125,0.9469999999999996,1,1,0,6.709506706904763,16.41,-0.7769945863979896,0,0.43694689785980967,0,0.2672775935313825,0,1.201529285558435,0,-0.01680701852174312,-1.011868974703782,0,1,1,0,1,0,0,1,1.0125,2.261917883714522,6.709506706904763,Old
JMEQTYG IN Equity,5113.539,2284538.0,JM EQUITY FUND-RG,India,Open-End Fund,151.565,2.38,-0.025,0.984,9.539,-9.027,54.118,17.907,0.768,14.796,42.729,1.0,1.007,0.0,0.906,11100.0,11.562,0.204,364.6517739816031,8.539647007087034,0,-1.009,-8.555,18.566,0.6760259179265659,0.5680345572354212,0.11879049676025918,0.5,7.545999999999999,-0.6100973236009732,-0.6100973236009732,22.194,0.5771591647279969,0.006999999999999895,0.00043753374479006695,0.013787510128556696,-3.7928571428571427,0.9211663066954644,1,0,1,1,0.5421166306695464,0,0.6922246220302376,0,0.8358531317494601,0.16414686825053992,-77.08739353297464,126.35261711685975,-3291.711563731931,5395.3876478318,0.48551999999999995,2.39666,-133.563492,0.20542799999999997,11.879049676025918,True,False,False,False,False,37.580993520518355,False,True,False,False,False,64.57883369330453,False,False,False,True,False,92.11663066954644,False,False,False,False,True,19.00647948164147,True,False,False,False,False,96.76025917926566,False,False,False,False,True,38.01295896328294,False,True,False,False,False,27.300215982721383,47.57019438444924,-1,1,1,-1,0.4795,0.2560000000000002,1,0,0,7.591819517305013,18.566,-1.010996059032223,0,0.2484152890591784,0,-0.12710977468942905,0,1.201529285558435,0,-0.05067588705596546,-1.0111604282398157,0,1,1,0,1,0,0,1,0.4795,1.6390827517447657,7.591819517305013,Old
JMMULSG IN Equity,59570.027,830298.0,JM MULTI STRATEGY FUND-RG,India,Open-End Fund,96.5,1.79,0.138,-0.242,8.003,-10.225,81.707,27.099,1.145,16.046,29.677,1.0,1.009,0.0,0.776,6180.0,28.115,0.423,203.02233902759525,10.99490782387091,0,0.38,-8.245000000000001,18.228,0.7203023758099352,0.31533477321814257,0.09719222462203024,0.5,8.625,-0.6372304624205409,-0.6372304624205409,24.069,0.6852117547687145,0.008999999999999897,0.001202938055907749,0.026361710067081073,-5.712290502793296,0.4708423326133909,4,0,0,1,0.3466522678185745,0,0.26457883369330454,0,0.5896328293736501,0.41036717062634986,-112.42293249908006,176.42429094183262,-2075.9034165571616,3257.6964520367933,0.75717,1.8061099999999999,-164.07035,0.42680699999999994,9.719222462203025,True,False,False,False,False,80.56155507559394,False,False,False,False,True,85.09719222462203,False,False,False,False,True,47.084233261339094,False,False,True,False,False,67.60259179265658,False,False,False,True,False,57.45140388768899,False,False,True,False,False,53.23974082073434,False,False,True,False,False,52.224622030237576,75.44276457883369,1,-1,1,-1,-0.05199999999999999,-1.1109999999999998,1,1,0,7.46823658346913,18.228,-1.1694662479614553,0,0.9991138768289646,0,0.663762766902305,0,0.16672028080721182,0,-0.2437476232823683,-0.988443522701691,0,1,1,0,1,1,0,0,-0.05199999999999999,1.5692909535452322,7.46823658346913,Old
JMTAXGG IN Equity,2067.392,695321.125,JM ELSS TAX SAVER-GROWTH,India,Open-End Fund,48.214,2.37,0.235,2.956,11.833,-6.279,71.488,25.13,1.014,15.874,144.098,0.0,0.984,0.0,0.618,6335.0,17.896,0.282,208.1143232588699,7.634043188532237,0,-2.721,-8.877,18.112000000000002,0.7624190064794817,0.8423326133909287,0.20518358531317496,0.75,6.156000000000001,-0.3955524757465037,-0.3955524757465037,23.811,0.4809149038505158,0.016000000000000014,0.0014361190032831474,0.017764898565097074,-2.649367088607595,0.9092872570194385,1,0,1,1,0.13174946004319654,0,0.21382289416846653,0,0.978401727861771,0.021598272138228958,-47.93415718079392,121.18280157476073,-1306.749835742444,3303.6067674113006,0.6683399999999999,2.33208,-99.672846,0.27748799999999996,20.518358531317496,False,True,False,False,False,66.52267818574515,False,False,False,True,False,74.51403887688986,False,False,False,True,False,90.92872570194385,False,False,False,False,True,8.855291576673865,True,False,False,False,False,58.963282937365015,False,False,True,False,False,50.9719222462203,False,False,True,False,False,48.120950323974085,54.88120950323974,1,1,1,-1,1.5955,2.777,0,1,0,7.508220711327019,18.112000000000002,-0.6474934887671729,0,0.5157873888128008,0,0.3889502922378032,0,1.1839901498846859,0,0.25837510317886164,-1.0686140060479903,0,1,1,0,1,0,0,1,1.5955,2.528109571587833,7.508220711327019,Old
JPECORG IN Equity,27679.809,1750898.0,EDELWISS FLEXI CAP-R G,India,Open-End Fund,37.681,1.92,0.133,1.309,12.089,-2.927,63.653,23.465,0.937,16.046,35.83,1.0,0.994,0.0,0.828,3863.0,12.673,0.2,126.9053876478318,10.22845850941878,0,-1.176,-10.780000000000001,15.016,0.7170626349892009,0.6198704103671706,0.42548596112311016,0.75,9.604000000000001,-0.1824130624454693,-0.1824130624454693,24.069,0.6374459991925914,0.006000000000000005,0.0005708094877669819,0.01246416551635039,-1.5244791666666668,0.6187904967602592,3,0,0,1,0.4200863930885529,0,0.6047516198704104,0,0.714902807775378,0.28509719222462204,-29.938698057068773,164.12584524213375,-371.45206964520366,2036.323850197109,0.384,1.90848,-46.966642,0.1988,42.54859611231102,False,False,True,False,False,60.15118790496761,False,False,True,False,False,63.822894168466526,False,False,False,True,False,61.87904967602592,False,False,False,True,False,52.48380129589633,False,False,True,False,False,44.27645788336933,False,False,True,False,False,53.23974082073434,False,False,True,False,False,53.110151187904975,56.11231101511879,1,1,1,-1,0.721,4.581,0,1,0,6.540418335244314,15.016,-0.20409442925900406,0,0.2347038993282235,0,0.22741929567927938,0,0.3947290445659558,0,0.8925173861000597,-0.8271688226907994,0,0,1,0,1,0,0,0,0.721,5.482063546293133,6.540418335244314,Old
JPINSCG IN Equity,110269.328,647338.875,EDELWEISS MID CAP-RG,India,Open-End Fund,100.23,1.69,0.251,2.528,17.249,1.831,90.783,32.858,1.288,20.134,39.105,1.0,0.901,0.0,0.646,6453.0,5.008,0.207,211.9908015768725,11.610681088601572,0,-2.277,-14.720999999999998,15.418,0.7645788336933045,0.8110151187904968,0.7840172786177105,1.0,12.443999999999999,0.09094069732790305,0.09094069732790305,16.107200000000002,0.5766703627115758,0.09899999999999998,0.0015424032686610068,0.010281116514214206,1.0834319526627219,0.37041036717062636,5,1,0,1,0.15766738660907129,0,0.18034557235421167,0,0.7710583153347732,0.2289416846652268,21.259157073229478,233.76945303790404,388.15515768725356,4268.222798948751,0.34983,1.52269,36.865353999999996,0.186507,78.40172786177105,False,False,False,True,False,90.71274298056156,False,False,False,False,True,65.11879049676025,False,False,False,True,False,37.04103671706264,False,True,False,False,False,80.12958963282938,False,False,False,False,True,61.33909287257019,False,False,False,True,False,83.69330453563715,False,False,False,False,True,85.78833693304536,64.47084233261339,1,1,1,1,1.3895,9.54,0,1,0,7.913709133522661,16.997999999999998,0.4252888419641067,0,0.2586988313573947,0,0.9637489033681351,0,-0.008671075930283842,0,1.1039066752482585,-0.7028119719228489,1,0,0,0,1,0,0,0,1.3895,10.996176952484982,7.913709133522661,Old
